,Model,Extra,Mode,Extra ratio
1359,QCL,0.0005861402222877892,linear,0.7
1360,GPR,0.05027341516234853,linear,0.7
1361,DNN,0.004961393631858127,linear,0.7
1362,QCL,0.00032403165053935824,linear,0.9
1363,GPR,0.0751367431578436,linear,0.9
1364,DNN,0.0008086949889702954,linear,0.9
1365,QCL,0.00039606552486253204,exp,0.1
1366,GPR,0.00020221857442689266,exp,0.1
1367,DNN,0.00200357277147773,exp,0.1
1368,QCL,0.0002735232027461012,exp,0.3
1369,GPR,0.0019907085412791663,exp,0.3
1370,DNN,0.010402409045978974,exp,0.3
1371,QCL,0.0001650225506451736,exp,0.5
1372,GPR,0.010396311006148967,exp,0.5
1373,DNN,0.07682094601129262,exp,0.5
1374,QCL,0.0001189844193216896,exp,0.7
1375,GPR,0.017605538313742144,exp,0.7
1376,DNN,0.04924781228390158,exp,0.7
1377,QCL,0.00020197673663423625,exp,0.9
1378,GPR,0.07835607039912025,exp,0.9
1379,DNN,0.16654438121830747,exp,0.9
1380,QCL,0.0010756771933892796,sin1/2,0.1
1381,GPR,8.468068889664771e-06,sin1/2,0.1
1382,DNN,0.0003817581923169915,sin1/2,0.1
1383,QCL,0.00033391819435484374,sin1/2,0.3
1384,GPR,0.0008879753596482452,sin1/2,0.3
1385,DNN,0.0029734818406150334,sin1/2,0.3
1386,QCL,0.0001984895587089562,sin1/2,0.5
1387,GPR,0.0006035207741183958,sin1/2,0.5
1388,DNN,0.036380428599289076,sin1/2,0.5
1389,QCL,0.00041327823704469035,sin1/2,0.7
1390,GPR,0.016861433042838082,sin1/2,0.7
1391,DNN,0.3537028803492559,sin1/2,0.7
1392,QCL,0.0002048739707245026,sin1/2,0.9
1393,GPR,0.22424714005860877,sin1/2,0.9
1394,DNN,0.6201024590002655,sin1/2,0.9
1395,QCL,0.15176136138013424,sin,0.1
1396,GPR,2.59994916335435e-06,sin,0.1
1397,DNN,0.019247622328668626,sin,0.1
1398,QCL,0.9311857230910696,sin,0.3
1399,GPR,0.02862681421346318,sin,0.3
1400,DNN,0.2269531115363362,sin,0.3
1401,QCL,0.8399963182035179,sin,0.5
1402,GPR,0.1250344518957154,sin,0.5
1403,DNN,1.1365461021724674,sin,0.5
1404,QCL,0.6436065848137392,sin,0.7
1405,GPR,0.04344643929658159,sin,0.7
1406,DNN,2.6878174895957656,sin,0.7
1407,QCL,0.4916330257861233,sin,0.9
1408,GPR,0.43835185640172275,sin,0.9
1409,DNN,8.224373903671548,sin,0.9
1410,QCL,0.23815820055134007,sin2,0.1
1411,GPR,0.0005670238839800456,sin2,0.1
1412,DNN,1.2534746769029899,sin2,0.1
1413,QCL,1.0630868387906294,sin2,0.3
1414,GPR,0.04540147637568239,sin2,0.3
1415,DNN,0.7637762097862424,sin2,0.3
1416,QCL,2.4651359965942983,sin2,0.5
1417,GPR,0.5303367224496398,sin2,0.5
1418,DNN,6.691219175498194,sin2,0.5
1419,QCL,2.939857714513609,sin2,0.7
1420,GPR,0.5833035360509182,sin2,0.7
1421,DNN,3.5068147834950794,sin2,0.7
1422,QCL,1.7410080423232996,sin2,0.9
1423,GPR,0.42725059686487765,sin2,0.9
1424,DNN,15.146288689157554,sin2,0.9
1425,QCL,7.888080821492058e-05,linear,0.1
1426,GPR,2.441617163888635e-06,linear,0.1
1427,DNN,0.0004900967618792539,linear,0.1
1428,QCL,2.511270578259331e-05,linear,0.3
1429,GPR,0.00010503841223100044,linear,0.3
1430,DNN,0.0009791835739149468,linear,0.3
1431,QCL,1.268102225181063e-05,linear,0.5
1432,GPR,0.0008131372005874879,linear,0.5
1433,DNN,0.0004073575111706188,linear,0.5
1434,QCL,0.0006924806050276795,linear,0.7
1435,GPR,0.05836307998285677,linear,0.7
1436,DNN,0.002791809164554352,linear,0.7
1437,QCL,0.00020939045558742946,linear,0.9
1438,GPR,0.12473321706844444,linear,0.9
1439,DNN,0.19442977623972885,linear,0.9
1440,QCL,0.0007052331794651556,exp,0.1
1441,GPR,0.00025570556869273874,exp,0.1
1442,DNN,0.0018036602270140316,exp,0.1
1443,QCL,0.00029222379570731496,exp,0.3
1444,GPR,0.0012044956931001323,exp,0.3
1445,DNN,0.006924858217612789,exp,0.3
1446,QCL,0.00020374659525054486,exp,0.5
1447,GPR,0.005803223003044462,exp,0.5
1448,DNN,0.10137411770395222,exp,0.5
1449,QCL,0.00014254890872412518,exp,0.7
1450,GPR,0.018952487354867736,exp,0.7
1451,DNN,0.06351407215247297,exp,0.7
1452,QCL,0.00017080653441590838,exp,0.9
1453,GPR,0.044797704334397,exp,0.9
1454,DNN,0.04352879842905444,exp,0.9
1455,QCL,0.0011483637381342392,sin1/2,0.1
1456,GPR,1.616774024400427e-05,sin1/2,0.1
1457,DNN,0.004724036142703217,sin1/2,0.1
1458,QCL,0.0006533595878676309,sin1/2,0.3
1459,GPR,0.0006623344921188325,sin1/2,0.3
1460,DNN,0.00024328247538073366,sin1/2,0.3
1461,QCL,0.0005291455075064305,sin1/2,0.5
1462,GPR,0.000286615534901391,sin1/2,0.5
1463,DNN,0.004869470234718643,sin1/2,0.5
1464,QCL,0.0003493899534876991,sin1/2,0.7
1465,GPR,0.022035150029983595,sin1/2,0.7
1466,DNN,0.0003615697936550722,sin1/2,0.7
1467,QCL,0.00032943815541807027,sin1/2,0.9
1468,GPR,0.15133342542184075,sin1/2,0.9
1469,DNN,0.20653517359679355,sin1/2,0.9
1470,QCL,0.14844176772327006,sin,0.1
1471,GPR,1.0566424832336153e-06,sin,0.1
1472,DNN,0.00837663350314849,sin,0.1
1473,QCL,0.3752912307758274,sin,0.3
1474,GPR,0.002229266082569068,sin,0.3
1475,DNN,0.10471609019443674,sin,0.3
1476,QCL,0.9905540636293573,sin,0.5
1477,GPR,0.1923823204348982,sin,0.5
1478,DNN,1.795895022026742,sin,0.5
1479,QCL,0.7087809263903545,sin,0.7
1480,GPR,0.08133239657581497,sin,0.7
1481,DNN,5.063498184036547,sin,0.7
1482,QCL,0.539570240603528,sin,0.9
1483,GPR,0.3787781366592451,sin,0.9
1484,DNN,9.93213340076891,sin,0.9
1485,QCL,0.5045183933883312,sin2,0.1
1486,GPR,0.013317681280076992,sin2,0.1
1487,DNN,1.321654094341038,sin2,0.1
1488,QCL,4.542554593984877,sin2,0.3
1489,GPR,0.242200422409262,sin2,0.3
1490,DNN,0.2931166873611832,sin2,0.3
1491,QCL,1.8985471283047948,sin2,0.5
1492,GPR,0.5149597009149843,sin2,0.5
1493,DNN,6.696626123967848,sin2,0.5
1494,QCL,3.133123171641955,sin2,0.7
1495,GPR,0.30872339858684184,sin2,0.7
1496,DNN,2.6618954955686402,sin2,0.7
1497,QCL,1.96610453223426,sin2,0.9
1498,GPR,0.30128213952623856,sin2,0.9
1499,DNN,6.455448810685253,sin2,0.9
1500,QCL,3.416622985132762e-07,linear,0.1
1501,GPR,4.468120429666868e-06,linear,0.1
1502,DNN,0.0003047188393977351,linear,0.1
1503,QCL,1.1214423590009131e-07,linear,0.3
1504,GPR,0.0001337644821066365,linear,0.3
1505,DNN,0.0005991769013229212,linear,0.3
1506,QCL,1.1614953695763033e-07,linear,0.5
1507,GPR,0.0006709488565879747,linear,0.5
1508,DNN,0.0033028879093429764,linear,0.5
1509,QCL,3.3083600774901215e-08,linear,0.7
1510,GPR,0.023970865993443356,linear,0.7
1511,DNN,0.004489338654714695,linear,0.7
1512,QCL,6.517351796745919e-07,linear,0.9
1513,GPR,0.10021469153229606,linear,0.9
1514,DNN,0.010883185520526976,linear,0.9
1515,QCL,0.00016079806491002598,exp,0.1
1516,GPR,3.84112701279539e-05,exp,0.1
1517,DNN,0.00033884996675180205,exp,0.1
1518,QCL,3.070581497071461e-05,exp,0.3
1519,GPR,0.0016422154697029372,exp,0.3
1520,DNN,0.014768099906049808,exp,0.3
1521,QCL,0.0008822257063284222,exp,0.5
1522,GPR,0.009755278328930576,exp,0.5
1523,DNN,0.06612383154809813,exp,0.5
1524,QCL,0.006759718324370219,exp,0.7
1525,GPR,0.020584828892980384,exp,0.7
1526,DNN,0.09617297538115208,exp,0.7
1527,QCL,0.004476826558233092,exp,0.9
1528,GPR,0.05938852507501223,exp,0.9
1529,DNN,0.03603056970292603,exp,0.9
1530,QCL,5.707082931624395e-05,sin1/2,0.1
1531,GPR,3.937593239463265e-06,sin1/2,0.1
1532,DNN,0.0023620083580188312,sin1/2,0.1
1533,QCL,2.3490475206748863e-05,sin1/2,0.3
1534,GPR,0.0005156354666831587,sin1/2,0.3
1535,DNN,0.00042876835958227205,sin1/2,0.3
1536,QCL,5.585755787561383e-06,sin1/2,0.5
1537,GPR,0.00029408612777855276,sin1/2,0.5
1538,DNN,0.03536582901472319,sin1/2,0.5
1539,QCL,4.500626400426789e-05,sin1/2,0.7
1540,GPR,0.028006621085006764,sin1/2,0.7
1541,DNN,0.3584798981472289,sin1/2,0.7
1542,QCL,2.7495981587443062e-05,sin1/2,0.9
1543,GPR,1.0987454762112077,sin1/2,0.9
1544,DNN,0.8548798775938828,sin1/2,0.9
1545,QCL,0.17283429483963209,sin,0.1
1546,GPR,1.1983270906959886e-06,sin,0.1
1547,DNN,0.002682884630088151,sin,0.1
1548,QCL,0.5188027725697358,sin,0.3
1549,GPR,0.005740681226476727,sin,0.3
1550,DNN,0.2172738989656253,sin,0.3
1551,QCL,0.7712033748438044,sin,0.5
1552,GPR,0.14039828602080168,sin,0.5
1553,DNN,1.1997509275769636,sin,0.5
1554,QCL,0.5310971916604698,sin,0.7
1555,GPR,0.02989621594342577,sin,0.7
1556,DNN,5.785664954683779,sin,0.7
1557,QCL,0.4790255229969579,sin,0.9
1558,GPR,0.4180791818424756,sin,0.9
1559,DNN,4.131760601559859,sin,0.9
1560,QCL,0.22309547276608627,sin2,0.1
1561,GPR,0.00256422706061231,sin2,0.1
1562,DNN,1.520077045823872,sin2,0.1
1563,QCL,1.148772941638393,sin2,0.3
1564,GPR,0.06499480822737846,sin2,0.3
1565,DNN,0.20577314812304764,sin2,0.3
1566,QCL,3.5786881708515725,sin2,0.5
1567,GPR,0.5798262993562424,sin2,0.5
1568,DNN,2.286417661157653,sin2,0.5
1569,QCL,2.30525824860116,sin2,0.7
1570,GPR,0.6321338085676819,sin2,0.7
1571,DNN,5.443706243060426,sin2,0.7
1572,QCL,1.5379186348151128,sin2,0.9
1573,GPR,0.3159085028013097,sin2,0.9
1574,DNN,13.207458095883462,sin2,0.9
1575,QCL,4.881190642565867e-07,linear,0.1
1576,GPR,4.709014556175434e-06,linear,0.1
1577,DNN,0.00010662165880524733,linear,0.1
1578,QCL,1.656219882871151e-07,linear,0.3
1579,GPR,0.00010529613183343812,linear,0.3
1580,DNN,0.0036592479878328073,linear,0.3
1581,QCL,1.2342040567211327e-07,linear,0.5
1582,GPR,0.004428709543759866,linear,0.5
1583,DNN,0.005911731833729738,linear,0.5
1584,QCL,2.1853697161137345e-07,linear,0.7
1585,GPR,0.05315169895292318,linear,0.7
1586,DNN,0.0002824749963472282,linear,0.7
1587,QCL,1.0771342957255103e-07,linear,0.9
1588,GPR,0.07985594733375348,linear,0.9
1589,DNN,0.04750666030690849,linear,0.9
1590,QCL,0.0006247831154366022,exp,0.1
1591,GPR,8.782434535065995e-05,exp,0.1
1592,DNN,0.000965004614935727,exp,0.1
1593,QCL,0.00015264126197905387,exp,0.3
1594,GPR,0.0012028093289147073,exp,0.3
1595,DNN,0.013485826845511686,exp,0.3
1596,QCL,0.0007010078006837811,exp,0.5
1597,GPR,0.004760492838925841,exp,0.5
1598,DNN,0.06740462202415869,exp,0.5
1599,QCL,0.0008511515263425011,exp,0.7
1600,GPR,0.03002545904304168,exp,0.7
1601,DNN,0.06231055928865738,exp,0.7
1602,QCL,0.0006707956028695943,exp,0.9
1603,GPR,0.06164042714715713,exp,0.9
1604,DNN,0.06606854599327384,exp,0.9
1605,QCL,2.991092440790455e-06,sin1/2,0.1
1606,GPR,2.805032315992962e-06,sin1/2,0.1
1607,DNN,0.0004708320984803029,sin1/2,0.1
1608,QCL,1.0102854249591628e-05,sin1/2,0.3
1609,GPR,0.0011336463814660923,sin1/2,0.3
1610,DNN,0.0018174559248998845,sin1/2,0.3
1611,QCL,0.00011724342990770656,sin1/2,0.5
1612,GPR,0.0013467375756394551,sin1/2,0.5
1613,DNN,0.07145647304280024,sin1/2,0.5
1614,QCL,4.6577352246207976e-05,sin1/2,0.7
1615,GPR,0.06244685821358614,sin1/2,0.7
1616,DNN,0.6140008805443333,sin1/2,0.7
1617,QCL,5.6691104921456224e-05,sin1/2,0.9
1618,GPR,1.5855897272168507,sin1/2,0.9
1619,DNN,0.9899842392126694,sin1/2,0.9
1620,QCL,0.08848642352702825,sin,0.1
1621,GPR,2.035470587238953e-06,sin,0.1
1622,DNN,0.010235128289426715,sin,0.1
1623,QCL,0.9759579368410906,sin,0.3
1624,GPR,0.03266585901493064,sin,0.3
1625,DNN,0.10813949337138942,sin,0.3
1626,QCL,1.0457256496504308,sin,0.5
1627,GPR,0.17208205122559833,sin,0.5
1628,DNN,1.2901821256444719,sin,0.5
1629,QCL,0.6460237272363929,sin,0.7
1630,GPR,0.15363329590419272,sin,0.7
1631,DNN,7.982632198945488,sin,0.7
1632,QCL,0.3315833015362108,sin,0.9
1633,GPR,0.4132916465092594,sin,0.9
1634,DNN,6.805978065086794,sin,0.9
1635,QCL,0.5165254141837399,sin2,0.1
1636,GPR,1.841710389397371e-05,sin2,0.1
1637,DNN,0.5445572159471251,sin2,0.1
1638,QCL,4.710220638751674,sin2,0.3
1639,GPR,0.28025957121602535,sin2,0.3
1640,DNN,0.6143454772194714,sin2,0.3
1641,QCL,1.8586943099730475,sin2,0.5
1642,GPR,0.48297847296156077,sin2,0.5
1643,DNN,6.425686215788249,sin2,0.5
1644,QCL,2.5799069538670785,sin2,0.7
1645,GPR,0.3451858793338953,sin2,0.7
1646,DNN,1.7809042633041117,sin2,0.7
1647,QCL,1.190468394825809,sin2,0.9
1648,GPR,0.43310550157015154,sin2,0.9
1649,DNN,7.171967862612067,sin2,0.9
1650,QCL,2.6661750031501632e-05,linear,0.1
1651,GPR,2.167647420818189e-06,linear,0.1
1652,DNN,0.00032415095795018347,linear,0.1
1653,QCL,4.263551148536665e-05,linear,0.3
1654,GPR,0.0004500881485249783,linear,0.3
1655,DNN,0.003703481617313953,linear,0.3
1656,QCL,0.0006526859442699574,linear,0.5
1657,GPR,0.003867322969892002,linear,0.5
1658,DNN,0.00033249262455512755,linear,0.5
1659,QCL,0.0005378514654694179,linear,0.7
1660,GPR,0.02909620237969724,linear,0.7
1661,DNN,0.0030144159106163582,linear,0.7
1662,QCL,0.0002449988675674627,linear,0.9
1663,GPR,0.06796402225836183,linear,0.9
1664,DNN,0.051088847154828504,linear,0.9
1665,QCL,0.00047909718073668614,exp,0.1
1666,GPR,0.00011548934747555116,exp,0.1
1667,DNN,0.0009107586297443836,exp,0.1
1668,QCL,0.000898583225761194,exp,0.3
1669,GPR,0.0006169019037354504,exp,0.3
1670,DNN,0.007342337083095279,exp,0.3
1671,QCL,0.0009667613693767223,exp,0.5
1672,GPR,0.012118494940890498,exp,0.5
1673,DNN,0.062121570259968555,exp,0.5
1674,QCL,0.0008685135119009712,exp,0.7
1675,GPR,0.012925099492627,exp,0.7
1676,DNN,0.05230786886736883,exp,0.7
1677,QCL,0.0006615953414547549,exp,0.9
1678,GPR,0.06245008298827522,exp,0.9
1679,DNN,0.0667837324677057,exp,0.9
1680,QCL,0.0008147438554422287,sin1/2,0.1
1681,GPR,1.0430847963180838e-05,sin1/2,0.1
1682,DNN,0.0008106712118279869,sin1/2,0.1
1683,QCL,0.00023195796439639722,sin1/2,0.3
1684,GPR,0.0014405429957594815,sin1/2,0.3
1685,DNN,0.004562558342738614,sin1/2,0.3
1686,QCL,0.00014157862895728144,sin1/2,0.5
1687,GPR,0.00037165818200648884,sin1/2,0.5
1688,DNN,0.0011200040753738324,sin1/2,0.5
1689,QCL,0.0001553587256293885,sin1/2,0.7
1690,GPR,0.024283089207719506,sin1/2,0.7
1691,DNN,0.3189164315428824,sin1/2,0.7
1692,QCL,0.0001078214492412414,sin1/2,0.9
1693,GPR,1.6136840016003369,sin1/2,0.9
1694,DNN,0.746621881145354,sin1/2,0.9
1695,QCL,0.15852507851453151,sin,0.1
1696,GPR,1.602250781720741e-06,sin,0.1
1697,DNN,0.0184603118202722,sin,0.1
1698,QCL,0.5066430402016124,sin,0.3
1699,GPR,0.009723195859221472,sin,0.3
1700,DNN,0.26361958705732874,sin,0.3
1701,QCL,0.981477161256684,sin,0.5
1702,GPR,0.19100833615523044,sin,0.5
1703,DNN,0.2678710965534837,sin,0.5
1704,QCL,0.5652872070937404,sin,0.7
1705,GPR,0.08690297652320286,sin,0.7
1706,DNN,3.31960285579334,sin,0.7
1707,QCL,0.48199821204037285,sin,0.9
1708,GPR,0.4730059692839175,sin,0.9
1709,DNN,9.800157732629152,sin,0.9
1710,QCL,0.16668666344835492,sin2,0.1
1711,GPR,0.009391261523573943,sin2,0.1
1712,DNN,1.2778090584604302,sin2,0.1
1713,QCL,3.2272151840730703,sin2,0.3
1714,GPR,0.09482955138973166,sin2,0.3
1715,DNN,2.850718352978062,sin2,0.3
1716,QCL,3.4933300272003986,sin2,0.5
1717,GPR,0.3554270344470411,sin2,0.5
1718,DNN,2.046247644991341,sin2,0.5
1719,QCL,2.842431168011659,sin2,0.7
1720,GPR,0.39101586686273376,sin2,0.7
1721,DNN,3.750338772953595,sin2,0.7
1722,QCL,2.1176953530413805,sin2,0.9
1723,GPR,0.47440352264819496,sin2,0.9
1724,DNN,21.754784127961383,sin2,0.9
1725,QCL,1.1081497246289836e-05,linear,0.1
1726,GPR,5.0845757921820645e-06,linear,0.1
1727,DNN,0.000139368171794685,linear,0.1
1728,QCL,3.205362481522719e-06,linear,0.3
1729,GPR,0.00011234044054745164,linear,0.3
1730,DNN,0.001829110367919846,linear,0.3
1731,QCL,3.023060704633624e-06,linear,0.5
1732,GPR,0.000784537481259473,linear,0.5
1733,DNN,0.00920562824574901,linear,0.5
1734,QCL,1.4146822157923694e-05,linear,0.7
1735,GPR,0.04654478806604155,linear,0.7
1736,DNN,0.018016478973349768,linear,0.7
1737,QCL,9.6291742710486e-06,linear,0.9
1738,GPR,0.09832440911239404,linear,0.9
1739,DNN,0.04837191695693935,linear,0.9
1740,QCL,0.0009169390154928738,exp,0.1
1741,GPR,4.041303612275744e-05,exp,0.1
1742,DNN,0.00029037345300700216,exp,0.1
1743,QCL,0.00029010500777415315,exp,0.3
1744,GPR,0.000763524686694455,exp,0.3
1745,DNN,0.007485596129316847,exp,0.3
1746,QCL,0.0011787491329693072,exp,0.5
1747,GPR,0.004056271840221954,exp,0.5
1748,DNN,0.050339202321228724,exp,0.5
1749,QCL,0.0031217816811720095,exp,0.7
1750,GPR,0.028414897071399207,exp,0.7
1751,DNN,0.07295848226056191,exp,0.7
1752,QCL,0.0030538252091958018,exp,0.9
1753,GPR,0.05889109960516054,exp,0.9
1754,DNN,0.4672586425304945,exp,0.9
1755,QCL,0.0008672136030243728,sin1/2,0.1
1756,GPR,1.2927741283335557e-05,sin1/2,0.1
1757,DNN,0.0012041349630005265,sin1/2,0.1
1758,QCL,0.00018186238067552504,sin1/2,0.3
1759,GPR,0.0008168177994303838,sin1/2,0.3
1760,DNN,0.0021730744251802184,sin1/2,0.3
1761,QCL,0.00020442986415066612,sin1/2,0.5
1762,GPR,0.0010800545445433254,sin1/2,0.5
1763,DNN,0.02230827605791103,sin1/2,0.5
1764,QCL,0.0024964255876378247,sin1/2,0.7
1765,GPR,0.015622412200661892,sin1/2,0.7
1766,DNN,0.09518497398508574,sin1/2,0.7
1767,QCL,0.0026756864607736103,sin1/2,0.9
1768,GPR,1.127690230126619,sin1/2,0.9
1769,DNN,0.11790084435835889,sin1/2,0.9
1770,QCL,0.11865085138928036,sin,0.1
1771,GPR,1.3477895491544018e-06,sin,0.1
1772,DNN,0.010150601872126238,sin,0.1
1773,QCL,0.7518720548592168,sin,0.3
1774,GPR,0.019365220572931743,sin,0.3
1775,DNN,0.299871721169664,sin,0.3
1776,QCL,0.6894908323389263,sin,0.5
1777,GPR,0.12401866698052047,sin,0.5
1778,DNN,0.1581751833272013,sin,0.5
1779,QCL,0.5584586409334934,sin,0.7
1780,GPR,0.029565768750626192,sin,0.7
1781,DNN,3.4727211731768675,sin,0.7
1782,QCL,0.45052318195052327,sin,0.9
1783,GPR,0.3883179734058373,sin,0.9
1784,DNN,5.101353372288416,sin,0.9
1785,QCL,0.39255440895359406,sin2,0.1
1786,GPR,0.014184972296069114,sin2,0.1
1787,DNN,0.5582087652718424,sin2,0.1
1788,QCL,1.6375977066952667,sin2,0.3
1789,GPR,0.19379439405085008,sin2,0.3
1790,DNN,0.19166346614002971,sin2,0.3
1791,QCL,2.380448613266822,sin2,0.5
1792,GPR,0.4438435732396849,sin2,0.5
1793,DNN,8.468714315586741,sin2,0.5
1794,QCL,3.423823331365924,sin2,0.7
1795,GPR,0.25355688859703573,sin2,0.7
1796,DNN,1.374714765927177,sin2,0.7
1797,QCL,1.4108954360104933,sin2,0.9
1798,GPR,0.44086890979441146,sin2,0.9
1799,DNN,12.746306319517206,sin2,0.9
1800,QCL,0.000301041784834514,linear,0.1
1801,GPR,9.111130646571501e-06,linear,0.1
1802,DNN,0.0001236610895203168,linear,0.1
1803,QCL,0.0004474382848502185,linear,0.3
